Item_Identifier;ID_Objet;Item_Weight;Item_Fat_Content;ID_Fat_Content;Item_Visibility;Item_Type;ID_Item_Type;Item_MRP;Outlet_Identifier;ID_Outlet_Identifier;Outlet_Establishment_Year;Outlet_Size;ID_Outlet_Size;Outlet_Location_Type;ID_Outlet_Location_Type;Outlet_Type;ID_Outlet_Type;Item_Outlet_Sales
NCT30;1491;9.1;Low Fat;1;8.041772400000001;Household;10;48.8718;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;425.4462
NCG42;1326;19.2;Low Fat;1;4.1227830999999995;Household;10;129.83100000000002;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;1947.465
FDC14;245;14.5;Regular;2;6.904249;Canned;4;41.4454;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;41.9454
FDZ23;1230;17.75;Regular;2;6.760774900000001;Baking Goods;1;188.024;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;2796.36
FDJ52;536;7.145;Low Fat;1;1.7887473999999999;Frozen Foods;6;160.6578;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;1765.0358
FDJ56;539;8.985;Low Fat;1;18.4440421;Fruits and Vegetables;7;99.67;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;3295.71
NCR54;1474;16.35;Low Fat;1;9.1074449;Household;10;196.811;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;3338.987
DRF01;38;5.655;Low Fat;1;6.396817760952247;Soft Drinks;15;147.5102;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;1166.4816
DRK12;105;9.5;Low Fat;1;4.1951439000000015;Soft Drinks;15;32.49;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;865.54
FDL58;615;5.78;Regular;2;7.408736900000001;Snack Foods;14;264.9568;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;6855.0768
FDD44;306;8.05;Regular;2;6.396817760952247;Fruits and Vegetables;7;257.5646;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;5153.292
FDT50;955;6.75;Regular;2;10.8679906;Dairy;5;95.6752;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;1246.3776
DRM23;124;16.6;Low Fat;1;13.6500981;Hard Drinks;8;173.3422;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;4138.6128
NCM31;1395;6.095;Low Fat;1;8.1361288;Others;12;141.9154;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;2694.4926
FDY21;1180;15.1;Low Fat;1;6.396817760952247;Snack Foods;14;197.211;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;196.411
FDR22;834;19.35;Regular;2;1.8591464;Snack Foods;14;112.9544;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;1342.2528
NCV06;1507;11.3;Low Fat;1;6.6952964999999995;Household;10;192.0478;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;3099.9648
FDR45;852;10.8;Low Fat;1;2.9107004;Snack Foods;14;240.5222;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;4541.4218
FDH60;468;19.7;Regular;2;6.396817760952247;Baking Goods;1;194.411;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;5106.686
FDA47;182;10.5;Regular;2;11.714907499999999;Baking Goods;1;164.12099999999995;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;1794.331
FDS37;895;7.655;Low Fat;1;3.1994534;Canned;4;114.3492;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;1853.5872
FDF12;364;8.235;Low Fat;1;8.276363;Baking Goods;1;146.5076;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;1625.8836
FDP24;747;20.6;Low Fat;1;8.300407799999999;Baking Goods;1;119.4756;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;1090.5804
FDU20;979;19.35;Regular;2;2.1490911;Fruits and Vegetables;7;122.1098;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;2892.2352
FDW44;1099;9.5;Regular;2;5.8835928;Fruits and Vegetables;7;170.2448;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;170.4448
FDY39;1195;5.305;Regular;2;7.871639;Meat;11;183.5608;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;551.2824
DRD37;24;9.8;Low Fat;1;1.3869809;Soft Drinks;15;47.40600000000001;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;978.726
FDZ35;1239;9.6;Regular;2;2.2274264;Breads;2;101.699;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;2992.771
FDB50;228;13.0;Low Fat;1;15.361856599999998;Canned;4;79.6986;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;1480.0734
FDY10;1171;17.6;Low Fat;1;4.926775900000001;Snack Foods;14;113.0176;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;2862.94
FDK41;566;14.3;Low Fat;1;12.826315;Frozen Foods;6;83.4224;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;681.7792
FDL24;593;10.3;Regular;2;2.494708;Baking Goods;1;172.3422;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;5690.5926
FDZ07;1217;15.1;Regular;2;15.715481299999999;Fruits and Vegetables;7;62.2194;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;185.7582
DRI03;79;6.03;Low Fat;1;2.2832115;Dairy;5;176.7028;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;1416.8224
FDW56;1109;7.68;Low Fat;1;7.090028200000001;Fruits and Vegetables;7;192.6162;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;5580.0698
FDR20;832;20.0;Regular;2;2.8180789;Fruits and Vegetables;7;46.8744;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;905.488
FDC50;270;15.85;Low Fat;1;13.6497913;Canned;4;96.3094;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;2856.282
NCX05;1526;15.2;Low Fat;1;16.2462044;Health and Hygiene;9;117.6492;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;347.5476
FDU23;982;12.15;Low Fat;1;6.396817760952247;Breads;2;164.7184;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;3962.8416
FDN45;679;19.35;Low Fat;1;11.8080437;Snack Foods;14;222.6088;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;6040.1376
DRZ11;144;8.85;Regular;2;11.3302223;Soft Drinks;15;125.1388;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;1114.5492
NCI43;1346;19.85;Low Fat;1;2.5968706000000004;Household;10;49.5376;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;1006.6896
DRF03;39;19.1;Low Fat;1;4.5400017;Dairy;5;38.8138;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;690.4346
NCF30;1315;17.0;Low Fat;1;12.6958147;Household;10;125.8362;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;2516.724
FDB12;200;11.15;Regular;2;10.5307659;Baking Goods;1;102.0648;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;1038.648
FDW19;1078;12.35;Regular;2;3.8500421;Fruits and Vegetables;7;110.757;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;1208.427
FDB45;224;20.85;Low Fat;1;2.137305;Fruits and Vegetables;7;103.3306;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;522.653
FDK40;565;7.035;Low Fat;1;6.396817760952247;Frozen Foods;6;263.291;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;525.982
FDU11;972;4.785;Low Fat;1;9.297084;Breads;2;122.0098;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;2048.6666
FDN49;682;17.25;Regular;2;20.960008399999996;Breakfast;3;40.348;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;39.948
FDR15;829;9.3;Regular;2;3.3505803999999997;Meat;11;153.4314;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;2482.1024
FDO38;715;17.25;Low Fat;1;7.298677199999999;Canned;4;78.8986;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;1635.8706
DRC24;12;17.85;Low Fat;1;2.4961677000000004;Soft Drinks;15;153.1998;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;3383.5956
FDK22;554;9.8;Low Fat;1;2.6081567000000003;Snack Foods;14;217.585;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;4327.7
DRP35;140;18.85;Low Fat;1;9.079168;Hard Drinks;8;127.1336;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;3579.3408
NCL29;1378;9.695;Low Fat;1;11.391788900000002;Health and Hygiene;9;158.2604;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;2693.8268
FDG53;425;10.0;Low Fat;1;4.592822900000001;Frozen Foods;6;138.118;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;1957.452
DRM23;124;16.6;Low Fat;1;13.562026499999998;Hard Drinks;8;172.9422;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;2931.5174
FDR09;823;18.25;Low Fat;1;7.7709902;Snack Foods;14;259.6962;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;5438.9202
NCJ30;1355;5.82;Low Fat;1;13.497562799999999;Household;10;170.579;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;509.337
FDZ04;1216;9.31;Low Fat;1;3.7955094;Frozen Foods;6;62.151;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;1201.769
FDM10;622;18.25;Low Fat;1;7.612566800000001;Snack Foods;14;214.0218;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;2564.6616
FDR21;833;19.7;Low Fat;1;6.7039526;Snack Foods;14;178.33700000000005;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;1411.496
DRJ49;100;6.865;Low Fat;1;1.4021626;Soft Drinks;15;127.1652;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;1291.652
FDJ15;516;11.35;Regular;2;2.3358738;Dairy;5;184.4608;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;4042.7376
FDO34;712;17.7;Low Fat;1;2.9933275000000004;Snack Foods;14;169.0816;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;5201.2296
FDS60;913;20.85;Low Fat;1;3.2448523;Baking Goods;1;177.866;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;1078.596
FDX57;1160;17.25;Regular;2;4.726621099999999;Snack Foods;14;97.0068;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;1846.9292
FDS40;897;15.35;Low Fat;1;1.404119;Frozen Foods;6;38.419;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;476.047
FDT08;919;13.65;Low Fat;1;4.917754;Fruits and Vegetables;7;151.805;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;2696.49
NCN29;1410;15.2;Low Fat;1;2.0280476000000003;Health and Hygiene;9;49.1034;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;194.4136
FDY27;1185;6.38;Low Fat;1;3.1962866;Dairy;5;178.0344;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;535.3032
FDZ02;1214;6.905;Regular;2;6.3850970999999985;Dairy;5;97.2726;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;195.7452
DRL35;117;15.7;Low Fat;1;3.0678080000000003;Hard Drinks;8;44.777;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;605.878
FDD56;315;15.2;Regular;2;10.3758647;Fruits and Vegetables;7;177.0054;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;2976.7918
FDX24;1133;8.355;Low Fat;1;1.3926425;Baking Goods;1;93.0462;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;1110.5544
NCN43;1414;12.15;Low Fat;1;0.6754117;Others;12;122.173;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;2586.633
FDK34;562;13.35;Low Fat;1;6.396817760952247;Snack Foods;14;238.7564;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;1906.8512
NCN41;1412;17.0;Low Fat;1;5.2209303;Health and Hygiene;9;122.373;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;2586.633
FDW16;1077;17.35;Regular;2;4.1538713;Frozen Foods;6;93.1804;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;1378.206
NCD07;1292;9.1;Low Fat;1;5.5382615999999985;Household;10;115.0518;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;683.1108
FDG44;419;6.13;Low Fat;1;6.396817760952247;Fruits and Vegetables;7;54.1298;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;1348.245
FDB23;208;19.2;Regular;2;0.5583951;Starchy Foods;16;226.9062;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;4514.124
DRK59;113;8.895;Low Fat;1;7.5757176999999984;Hard Drinks;8;233.8616;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;937.4464
FDT31;938;19.75;Low Fat;1;1.2467648000000002;Fruits and Vegetables;7;188.1872;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;2458.1336
FDB15;202;10.895;Low Fat;1;13.736805100000002;Dairy;5;264.3568;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;4745.8224
NCQ17;1452;10.3;Low Fat;1;11.759397300000002;Health and Hygiene;9;154.463;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;2503.408
FDH44;457;19.1;Regular;2;2.6018497000000003;Fruits and Vegetables;7;148.2418;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;3089.9778
FDP40;760;4.555;Regular;2;3.4410585;Frozen Foods;6;111.3544;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;1342.2528
NCO53;1431;16.2;Low Fat;1;17.617540199999997;Health and Hygiene;9;184.0608;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;2021.3688
FDG38;416;8.975;Regular;2;8.8257771;Canned;4;84.1224;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;170.4448
FDO01;689;21.1;Regular;2;2.0750867;Breakfast;3;128.7994;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;1927.491
NCQ43;1459;17.75;Low Fat;1;11.1527348;Others;12;110.2912;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;873.5296
FDU47;1002;12.8;Regular;2;11.4318263;Breads;2;142.2838;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;421.4514
FDZ02;1214;6.905;Regular;2;3.8363204;Dairy;5;98.1726;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;587.2356
FDS04;868;10.195;Regular;2;24.5483691;Frozen Foods;6;141.8838;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;280.9676
FDQ31;796;5.785;Regular;2;5.393093400000002;Fruits and Vegetables;7;87.3856;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;878.8560000000001
FDK50;572;7.96;Low Fat;1;2.8339599;Canned;4;162.4894;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;1779.6834
FDB49;227;8.3;Regular;2;3.0151351;Baking Goods;1;98.7384;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;492.692
FDN56;685;5.46;Regular;2;10.7274301;Fruits and Vegetables;7;145.5786;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;3900.9222
FDU02;965;13.35;Low Fat;1;10.2670882;Dairy;5;228.6352;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;3435.528
FDK26;557;5.46;Regular;2;3.2177404999999997;Canned;4;185.424;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;5219.872
FDF53;389;20.75;Regular;2;8.353698900000001;Frozen Foods;6;180.3318;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;4149.9314
NCZ30;1551;6.59;Low Fat;1;2.6225693;Household;10;119.0098;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;2530.7058
FDF14;365;7.55;Low Fat;1;2.7323500000000003;Canned;4;151.934;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;1837.608
FDU40;997;20.85;Low Fat;1;3.747983;Frozen Foods;6;192.7478;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;2131.2258
NCL18;1376;18.85;Low Fat;1;16.8531813;Household;10;192.5136;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;2916.204
FDP25;748;15.2;Low Fat;1;2.1293909;Canned;4;218.4824;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;1528.6768
NCV05;1506;10.1;Low Fat;1;3.0269774;Health and Hygiene;9;152.4656;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;2934.8464
FDJ56;539;8.985;Low Fat;1;18.368816100000004;Fruits and Vegetables;7;100.27;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;998.7
FDI40;494;11.5;Regular;2;12.5579201;Frozen Foods;6;99.7358;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;1105.8938
NCI43;1346;19.85;Low Fat;1;2.6074491;Household;10;48.6376;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;575.2512
NCE42;1307;21.1;Low Fat;1;1.0593469;Household;10;234.2958;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;3739.1328
FDP40;760;4.555;Regular;2;3.4357169;Frozen Foods;6;112.6544;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;2684.5056
FDU40;997;20.85;Low Fat;1;3.7396901;Frozen Foods;6;193.8478;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;2712.4692
DRK47;111;7.905;Low Fat;1;6.4011067000000015;Hard Drinks;8;230.2694;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;4567.388
FDR32;842;6.78;Regular;2;8.5981978;Fruits and Vegetables;7;228.4694;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;5480.8656
FDH50;462;15.0;Regular;2;16.1762835;Canned;4;185.9266;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;2581.9724
FDZ09;1219;17.6;Low Fat;1;10.4878967;Snack Foods;14;164.8868;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;2456.802
FDS19;879;13.8;Regular;2;10.746981900000002;Fruits and Vegetables;7;77.8012;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;227.7036
NCU30;1501;5.11;Low Fat;1;3.4868095;Household;10;163.821;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;2120.573
FDI27;486;8.71;Regular;2;4.6079575;Dairy;5;43.5744;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;407.4696
FDQ09;778;7.235;Low Fat;1;5.8083831;Snack Foods;14;113.6834;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;230.3668
FDB35;216;12.3;Regular;2;6.4618976;Starchy Foods;16;89.8804;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;1286.3256
DRD12;18;6.96;Low Fat;1;7.717896499999999;Soft Drinks;15;93.1146;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;2189.1504
FDW07;1068;18.0;Regular;2;14.2910689;Fruits and Vegetables;7;89.6514;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;1859.5794
DRE13;30;6.28;Low Fat;1;2.7682047;Soft Drinks;15;85.5198;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;1744.396
FDR11;825;10.5;Regular;2;14.2511272;Breads;2;158.7578;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;2246.4092
DRG36;59;14.15;Low Fat;1;9.557165;Soft Drinks;15;171.0106;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;4106.6544
DRD37;24;9.8;Low Fat;1;2.3168230000000003;Soft Drinks;15;47.506;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;186.424
FDX03;1116;15.85;Regular;2;6.1045133;Meat;11;44.7744;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;181.0976
FDU46;1001;10.3;Regular;2;1.1148865;Snack Foods;14;84.854;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;778.9860000000001
FDV03;1016;17.6;Low Fat;1;5.8091269;Meat;11;156.2314;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;2947.4966
FDI24;484;10.3;Low Fat;1;7.867827599999999;Baking Goods;1;177.037;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;3705.177
FDX33;1140;9.195;Regular;2;11.7667492;Snack Foods;14;159.5578;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;1283.6624
FDG47;422;12.8;Low Fat;1;6.990243799999999;Starchy Foods;16;261.3252;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;3410.2276
FDZ57;1257;10.0;Regular;2;3.7757165999999995;Snack Foods;14;126.7994;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;1284.994
FDT04;917;17.25;Low Fat;1;10.7021498;Frozen Foods;6;40.5822;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;785.6439999999999
NCB43;1278;20.2;Low Fat;1;10.0477461;Household;10;187.7898;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;2245.0776
NCL53;1383;7.5;Low Fat;1;3.6228067;Health and Hygiene;9;175.2028;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;4427.57
FDM01;616;7.895;Regular;2;9.4488485;Breakfast;3;100.7332;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;1230.3984
FDO12;696;15.75;Low Fat;1;5.515429599999999;Baking Goods;1;195.5452;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;1174.4712
FDI04;470;13.65;Regular;2;7.306030099999999;Frozen Foods;6;196.2426;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;2570.6538
NCK05;1360;20.1;Low Fat;1;7.7439605999999985;Health and Hygiene;9;60.6536;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;980.0576
FDP28;751;13.65;Regular;2;8.0968973;Frozen Foods;6;259.7936;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;2609.936
FDJ44;531;12.3;Regular;2;10.6492562;Fruits and Vegetables;7;176.3396;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;1395.5168
FDC02;237;21.35;Low Fat;1;6.8822477000000015;Canned;4;258.3278;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;7028.8506
FDT23;932;7.72;Regular;2;7.4669288;Breads;2;76.3986;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;1402.1748
NCD31;1296;12.1;Low Fat;1;2.5834128;Household;10;165.1526;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;164.4526
FDV19;1028;14.85;Regular;2;3.5227697000000004;Fruits and Vegetables;7;159.5578;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;2085.9514
NCD18;1293;16.0;Low Fat;1;7.296514400000001;Household;10;231.3668;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;4607.335999999998
FDL10;584;8.395;Low Fat;1;3.9492207;Snack Foods;14;97.3042;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;1091.2462
FDX20;1129;7.365;Low Fat;1;4.2552205;Fruits and Vegetables;7;225.172;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;3395.58
FDM32;635;20.5;Low Fat;1;2.0587886;Fruits and Vegetables;7;89.583;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;1797.66
FDR09;823;18.25;Low Fat;1;13.0095044;Snack Foods;14;257.2962;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;517.9924
NCK42;1369;7.475;Low Fat;1;1.3146636;Household;10;214.5192;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;2804.3496
FDU23;982;12.15;Low Fat;1;2.176755;Breads;2;164.6184;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;3797.7232
FDG16;402;15.25;Low Fat;1;8.995645;Frozen Foods;6;217.1192;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;3235.788
FDY56;1208;16.35;Regular;2;6.2665642;Fruits and Vegetables;7;225.6062;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;1579.9434
FDO24;705;11.1;Low Fat;1;17.6182345;Baking Goods;1;158.1604;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;1901.5248
NCV29;1510;11.8;Low Fat;1;2.2843501;Health and Hygiene;9;177.8686;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;4621.9836
FDQ48;808;14.3;Regular;2;3.4411238;Baking Goods;1;98.6726;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;782.9808
FDU15;976;13.65;Regular;2;6.396817760952247;Meat;11;36.6532;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;755.0172
FDS47;902;16.75;Low Fat;1;12.8861359;Breads;2;86.2856;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;1406.1696
FDO50;723;16.25;Low Fat;1;7.8290270999999985;Canned;4;93.1804;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;1194.4452
FDW48;1103;18.0;Low Fat;1;0.8539208000000001;Baking Goods;1;81.2618;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;402.809
FDV20;1029;20.2;Regular;2;10.0095288;Fruits and Vegetables;7;125.2678;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;127.1678
FDW47;1102;15.0;Low Fat;1;4.6447328;Breads;2;121.5414;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;2436.828
FDB50;228;13.0;Low Fat;1;15.4487495;Canned;4;77.2986;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;1246.3776
NCL06;1373;14.65;Low Fat;1;7.217867900000001;Household;10;262.9594;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;5233.188
DRM59;130;5.88;Low Fat;1;0.3599378;Hard Drinks;8;152.2998;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;3075.996
FDU25;984;12.35;Low Fat;1;2.6832182;Canned;4;57.3246;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;1332.2658
NCU42;1503;9.0;Low Fat;1;1.9616991;Household;10;169.6474;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;2526.711
FDH21;443;10.395;Low Fat;1;5.226426999999999;Seafood;13;158.4604;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;158.4604
DRO47;138;10.195;Low Fat;1;11.220344500000001;Hard Drinks;8;111.786;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;1697.79
NCL29;1378;9.695;Low Fat;1;11.4170506;Health and Hygiene;9;158.9604;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;1743.0644
