ID_Objet;Item_Weight;ID_Fat_Content;Item_Visibility;ID_Item_Type;Item_MRP;ID_Outlet_Identifier;Outlet_Establishment_Year;ID_Outlet_Size;ID_Outlet_Location_Type;ID_Outlet_Type;Item_Outlet_Sales
242;15.5;2;0.044024163;7;102.0332;1;1998;3;3;1;102.5332
1020;12.1;1;0.020568574;14;150.4734;7;1997;4;1;2;2078.6276
1020;12.1;1;0.020564685;14;148.2734;5;2004;4;2;2;3266.4148
977;19.25;2;0.05822660900000001;6;85.2908;2;1987;1;3;2;671.1264
294;8.71;2;0.072155462;4;183.3924;7;1997;4;1;2;3146.5708
1265;10.5;1;0.027253711;10;170.9106;2;1987;1;3;2;3251.1014
1232;11.6;2;0.144604071;5;240.8222;4;2009;2;3;3;3585.333
370;6.865;1;0.056945936;14;214.6218;6;2002;3;2;2;1923.4962
443;10.395;1;0.031288338;13;159.5604;6;2002;3;2;2;2852.2872
306;8.05;2;0.078400465;7;259.0646;7;1997;4;1;2;4380.2982
909;5.785;2;0.038976089;7;264.2252;3;2007;3;2;2;3934.878
369;10.3;2;0.05891884400000001;7;191.653;8;1999;2;1;2;5313.084
642;12.5;1;0.031176157000000006;7;103.099;4;2009;2;3;3;722.393
103;7.63;1;0.061159246;15;92.5436;8;1999;2;1;2;1607.2412
703;13.5;2;0.06396817760952248;14;78.396;5;2004;4;2;2;1438.128
769;17.5;1;0.052550476;14;101.299;6;2002;3;2;2;722.393
104;8.21;1;0.010808272;8;150.5392;4;2009;2;3;3;1043.9744
956;11.65;2;0.010963269;11;110.9544;4;2009;2;3;3;335.5632
355;18.5;1;0.06396817760952248;14;119.8124;3;2007;3;2;2;4029.4216
932;7.72;2;0.075035902;2;78.7986;4;2009;2;3;3;856.8846
1493;5.88;1;0.024882614;10;149.4392;5;2004;4;2;2;1640.5312
530;6.85;1;0.022878953;6;262.3594;5;2004;4;2;2;3924.891
159;7.52;1;0.055081623;7;128.8994;2;1987;1;3;2;2055.9904
1070;13.65;2;0.025920816;14;81.2302;7;1997;4;1;2;2059.9852
716;6.985;2;0.137645467;11;185.2608;6;2002;3;2;2;2940.1728
157;9.3;1;0.026818196;5;248.9092;1;1998;3;3;1;498.0184
1174;12.1;1;0.030102335;4;74.767;2;1987;1;3;2;2220.443
1187;5.98;1;0.043740308;7;145.3418;4;2009;2;3;3;2354.2688
1479;9.0;1;0.069653585;9;266.2884;8;1999;2;1;2;2914.8724
536;7.145;1;0.01785932;6;160.6578;4;2009;2;3;3;2246.4092
1532;19.0;1;0.017755213;9;211.7244;6;2002;3;2;2;2752.4172
800;7.855;2;0.161875063;1;35.6848;6;2002;3;2;2;335.5632
1042;19.5;1;0.128181759;2;156.1314;5;2004;4;2;2;2792.3652
319;8.71;1;0.121250374;4;92.7778;7;1997;4;1;2;1032.6558
171;11.5;1;0.014921093;16;173.908;4;2009;2;3;3;1211.756
1382;18.85;1;0.040434372;10;244.3144;8;1999;2;1;2;5635.3312
326;13.65;2;0.031508924;4;98.77;6;2002;3;2;2;1697.79
22;6.135;1;0.079094835;15;114.386;8;1999;2;1;2;1018.674
38;5.655;1;0.175793413;15;146.9102;4;2009;2;3;3;1749.7224
380;14.85;2;0.019495051;5;261.291;2;1987;1;3;2;10256.649
730;20.75;2;0.06331397400000001;3;153.7682;5;2004;4;2;2;1829.6184
198;10.0;1;0.0674819;14;234.859;4;2009;2;3;3;1181.795
1175;10.3;1;0.07002695099999999;5;263.6226;5;2004;4;2;2;6608.065
861;5.675;2;0.023496967;14;156.1288;7;1997;4;1;2;2828.3184
1333;5.51;1;0.06396817760952248;9;98.9726;4;2009;2;3;3;1565.9616
532;17.75;1;0.073559521;13;33.9216;6;2002;3;2;2;830.9184
1250;17.75;1;0.07626905;1;113.1544;4;2009;2;3;3;1006.6896
1049;8.365;2;0.039925235;7;189.2188;6;2002;3;2;2;4570.0512
1257;10.0;2;0.03773288;14;128.2994;2;1987;1;3;2;1413.4934
473;18.2;2;0.066400129;7;250.1092;8;1999;2;1;2;5727.2116
2;19.35;2;0.039920687;15;163.3868;5;2004;4;2;2;3439.5228
1380;7.39;1;0.120180894;12;141.447;2;1987;1;3;2;2290.3520000000008
299;7.945;1;0.015900971;14;163.821;8;1999;2;1;2;1794.331
258;16.0;2;0.172759093;14;157.0972;7;1997;4;1;2;4673.916
1360;20.1;1;0.077454252;9;59.2536;7;1997;4;1;2;735.0432
213;20.6;1;0.039255412;7;94.4778;1;1998;3;3;1;93.8778
238;8.575;2;0.072252888;5;196.5794;3;2007;3;2;2;5267.1438
700;17.7;2;0.016664252;7;47.9034;4;2009;2;3;3;729.051
1234;20.0;2;0.08618788599999999;6;125.4678;1;1998;3;3;1;127.1678
559;5.695;1;0.109784056;6;256.0646;1;1998;3;3;1;1288.323
1501;5.11;1;0.06396817760952248;10;164.72099999999998;4;2009;2;3;3;3588.662000000001
1060;15.25;2;0.06396817760952248;14;178.166;6;2002;3;2;2;4853.682
313;18.25;2;0.183142346;5;110.357;2;1987;1;3;2;2087.283
674;15.6;2;0.06396817760952248;14;170.6132;2;1987;1;3;2;6595.4148
228;13.0;1;0.153857402;4;76.3986;8;1999;2;1;2;778.9860000000001
908;7.02;1;0.081290366;7;147.3734;8;1999;2;1;2;2524.0478
833;19.7;1;0.066935459;14;177.537;7;1997;4;1;2;3175.866
1292;9.1;1;0.055514919;10;112.5518;8;1999;2;1;2;341.5554
695;8.0;2;0.050657232;2;249.9092;1;1998;3;3;1;249.0092
1289;17.75;1;0.098108957;9;240.9196;4;2009;2;3;3;4579.3724
1042;19.5;1;0.128405328;2;156.4314;8;1999;2;1;2;2326.971
1500;7.685;1;0.025477448;9;145.276;7;1997;4;1;2;3515.4240000000004
1554;9.6;1;0.040969757;9;188.7214;1;1998;3;3;1;376.8428
28;19.6;1;0.040550868;5;45.5718;1;1998;3;3;1;47.2718
1219;17.6;1;0.17554588899999998;14;163.6868;1;1998;3;3;1;163.7868
344;15.6;2;0.099344826;5;63.6194;6;2002;3;2;2;743.0328
1478;12.65;1;0.042276746;10;108.4938;8;1999;2;1;2;1500.7132
1484;14.5;1;0.08996026;9;159.5604;6;2002;3;2;2;1426.1436
454;6.425;1;0.010480751;4;116.5808;4;2009;2;3;3;2460.7968
125;9.695;1;0.070587419;8;176.9344;6;2002;3;2;2;5888.3352
83;19.6;1;0.03387323;15;56.1614;2;1987;1;3;2;828.921
1436;20.7;1;0.039238384;10;152.8366;5;2004;4;2;2;2569.3222
915;12.6;1;0.024331586;5;34.9874;3;2007;3;2;2;529.311
1437;8.275;1;0.110197977;10;104.2306;2;1987;1;3;2;3658.571
743;19.85;1;0.045631231;7;128.102;2;1987;1;3;2;1265.02
545;7.36;1;0.08755962099999999;6;55.2588;1;1998;3;3;1;229.0352
784;20.35;2;0.252865979;11;82.7276;1;1998;3;3;1;162.4552
325;17.7;2;0.135306012;16;183.7924;8;1999;2;1;2;2221.1088
255;8.39;2;0.024201084;6;112.6176;5;2004;4;2;2;2175.8344
269;9.195;1;0.015856295;1;81.6592;5;2004;4;2;2;1403.5064
44;8.93;1;0.028411899;5;152.334;5;2004;4;2;2;2143.876
1280;15.7;1;0.160529322;10;59.2562;2;1987;1;3;2;296.281
1531;16.7;1;0.026771204;10;246.3776;3;2007;3;2;2;1981.4208
734;20.5;2;0.113045883;7;194.1478;3;2007;3;2;2;2906.217
569;11.65;1;0.034049703;13;112.286;3;2007;3;2;2;452.744
314;16.2;1;0.074019393;6;41.7454;1;1998;3;3;1;83.8908
363;10.195;2;0.017666978;16;239.4538;6;2002;3;2;2;4566.7222
280;13.3;1;0.079739853;5;233.03;2;1987;1;3;2;5359.69
361;6.215;1;0.012167793;7;37.4848;8;1999;2;1;2;111.8544
891;6.67;2;0.06396817760952248;14;90.5514;4;2009;2;3;3;974.0654
544;12.6;2;0.074338562;5;255.5356;3;2007;3;2;2;9664.7528
296;12.15;1;0.018407033;6;254.7698;5;2004;4;2;2;5834.4054
279;16.6;1;0.050369191;4;117.2124;8;1999;2;1;2;1422.1488
771;20.85;2;0.056465714000000014;2;103.6648;7;1997;4;1;2;2285.0256
1406;11.0;1;0.054928640999999986;9;101.7358;5;2004;4;2;2;1508.037
1401;15.6;1;0.066829875;12;185.5924;8;1999;2;1;2;3146.5708
866;10.195;2;0.146692433;5;194.5794;3;2007;3;2;2;4096.6674
662;12.6;2;0.06282744700000001;6;105.099;6;2002;3;2;2;1444.786
629;20.2;1;0.064464147;14;255.7646;8;1999;2;1;2;5410.9566
509;18.0;1;0.124959013;6;116.5124;4;2009;2;3;3;355.5372
955;6.75;2;0.06396817760952248;5;96.7752;8;1999;2;1;2;1342.2528
633;12.35;2;0.15911489;11;158.1946;4;2009;2;3;3;1104.5622
928;7.59;2;0.145335007;7;173.108;6;2002;3;2;2;2077.2960000000007
802;14.8;1;0.081168135;11;190.5846;8;1999;2;1;2;3630.6074
1501;5.11;1;0.034874689;10;161.721;7;1997;4;1;2;2446.815
1185;6.38;1;0.031898175;5;177.4344;7;1997;4;1;2;1784.344
1075;8.3;2;0.038211537;5;87.7198;7;1997;4;1;2;1569.9564
519;16.7;2;0.03874616;14;143.8102;3;2007;3;2;2;4811.7366
576;9.695;1;0.130261652;7;185.2898;6;2002;3;2;2;3367.6164
1402;8.235;1;0.014456938;9;184.795;5;2004;4;2;2;1464.76
253;10.195;1;0.126383094;4;112.1886;7;1997;4;1;2;667.1316
925;10.695;2;0.127620811;5;119.244;2;1987;1;3;2;3475.476
894;8.38;2;0.046878474;1;109.857;5;2004;4;2;2;2306.9970000000008
855;11.65;1;0.220111117;1;153.0024;1;1998;3;3;1;455.4072
619;9.195;2;0.0471117;6;52.0666;5;2004;4;2;2;615.1992
1241;8.1;2;0.019768503;4;88.6198;7;1997;4;1;2;1569.9564
348;18.6;1;0.015858893;14;152.9366;3;2007;3;2;2;453.4098
1461;17.6;1;0.018905326;9;234.659;7;1997;4;1;2;8508.924
1413;20.25;1;0.014280554;10;148.0418;4;2009;2;3;3;1177.1344
67;5.98;1;0.075675438;8;53.3614;8;1999;2;1;2;331.5684
1345;18.75;1;0.010381661;10;207.8954;8;1999;2;1;2;2292.3494
918;5.82;2;0.07747588400000001;7;255.333;6;2002;3;2;2;4870.327
122;8.52;1;0.02705936;15;153.3682;7;1997;4;1;2;914.8092
404;15.5;2;0.126199917;7;178.4028;4;2009;2;3;3;1239.7196
390;16.7;2;0.119462225;7;182.7976;7;1997;4;1;2;1810.976
1040;9.6;2;0.027454997;14;258.1304;4;2009;2;3;3;2324.9736
1316;9.13;1;0.051928034000000005;10;151.4024;8;1999;2;1;2;1973.4312
318;10.5;2;0.06396817760952248;16;78.296;7;1997;4;1;2;1438.128
811;17.0;1;0.119570595;6;249.7434;8;1999;2;1;2;4221.8378
555;9.195;1;0.101275792;1;46.4744;5;2004;4;2;2;950.7624
1264;10.1;1;0.056077574000000005;10;117.8492;7;1997;4;1;2;1621.8888
1302;8.18;1;0.06396817760952248;10;140.5154;6;2002;3;2;2;1701.7848
643;8.655;2;0.088178053;14;122.6756;5;2004;4;2;2;2302.3364
797;17.85;2;0.046608497;7;122.9388;7;1997;4;1;2;3095.97
490;10.65;2;0.085119855;14;229.8668;5;2004;4;2;2;4146.6024
326;13.65;2;0.031418984;4;99.27;2;1987;1;3;2;2596.62
46;17.25;1;0.08480965800000001;15;261.191;3;2007;3;2;2;3155.892000000001
1099;9.5;2;0.035350045;7;169.7448;3;2007;3;2;2;3579.3408
277;16.7;2;0.06396817760952248;16;63.6168;8;1999;2;1;2;1342.2528
1342;8.6;1;0.054601779;9;141.1154;1;1998;3;3;1;425.4462
1045;19.25;1;0.102188428;5;54.3956;4;2009;2;3;3;1201.1032
1251;11.0;2;0.133034816;4;222.0798;2;1987;1;3;2;2864.9374
25;9.895;1;0.16817143;15;237.7564;6;2002;3;2;2;3813.7024
147;14.0;2;0.029722659;5;143.4786;7;1997;4;1;2;1589.2646
1129;7.365;1;0.042733625;7;226.972;4;2009;2;3;3;3848.324
884;20.85;2;0.062172698;1;90.2514;2;1987;1;3;2;619.8598
505;7.64;2;0.070704474;14;93.412;7;1997;4;1;2;1491.392
522;17.7;2;0.122065518;11;103.3674;8;1999;2;1;2;2546.685
1036;7.97;2;0.04021623;11;90.4514;3;2007;3;2;2;1328.271
1381;12.35;1;0.041737627;9;33.1216;7;1997;4;1;2;519.3240000000002
1440;8.42;1;0.11227101;9;63.2168;7;1997;4;1;2;703.0848
673;6.305;2;0.12301331;14;93.2436;2;1987;1;3;2;2079.9592
9;5.92;2;0.019238942;15;49.8692;6;2002;3;2;2;1133.1916
614;15.1;2;0.067212845;14;260.2304;6;2002;3;2;2;4908.2776
1317;17.35;1;0.280164929;10;177.5712;1;1998;3;3;1;527.3136
423;7.405;1;0.015271793;4;89.9146;7;1997;4;1;2;1550.6482
444;6.405;1;0.136512858;14;128.7678;8;1999;2;1;2;3052.0272
713;19.7;1;0.07803497599999999;1;178.06599999999997;8;1999;2;1;2;3954.852
1167;17.7;2;0.042649476;6;162.721;4;2009;2;3;3;978.726
1219;17.6;1;0.104859135;14;161.8868;5;2004;4;2;2;4094.67
448;15.85;2;0.110202066;6;39.7506;8;1999;2;1;2;721.0614
672;17.5;1;0.01558456;7;185.1266;8;1999;2;1;2;4795.0916
354;9.6;1;0.036490369;7;140.8154;3;2007;3;2;2;1843.6002
396;11.0;2;0.088025298;6;158.063;6;2002;3;2;2;2659.871
474;20.75;2;0.129864461;13;240.188;4;2009;2;3;3;5992.2
279;16.6;1;0.084176826;4;118.0124;1;1998;3;3;1;592.562
492;12.5;2;0.062343432;1;199.7426;7;1997;4;1;2;593.2278
110;7.02;1;0.049942926;5;82.425;8;1999;2;1;2;1414.825
457;19.1;2;0.025867261000000003;7;147.6418;5;2004;4;2;2;1471.418
909;5.785;2;0.038817121;7;262.6252;8;1999;2;1;2;524.6504
102;11.65;1;0.01941154;8;40.3164;6;2002;3;2;2;502.0132
1266;19.0;1;0.216478153;10;190.1872;1;1998;3;3;1;567.2616
367;5.19;1;0.042707323;6;197.811;6;2002;3;2;2;2946.165
1529;14.15;1;0.06396817760952248;10;196.311;7;1997;4;1;2;3338.987
1431;16.2;1;0.175898114;9;183.7608;4;2009;2;3;3;2940.1728
932;7.72;2;0.074847665;2;78.8986;8;1999;2;1;2;623.1888
1353;18.6;1;0.118180011;12;56.2588;7;1997;4;1;2;1030.6584
471;8.35;2;0.127587344;6;76.5354;3;2007;3;2;2;1805.6496
1353;18.6;1;0.19780911;12;55.6588;1;1998;3;3;1;114.5176
1281;19.0;1;0.026963909;10;129.8336;2;1987;1;3;2;3451.5072
514;8.895;2;0.039261947;1;207.4296;3;2007;3;2;2;2492.7552
1103;18.0;1;0.008533716;1;78.5618;2;1987;1;3;2;402.809
1139;15.1;2;0.100423086;7;144.7786;3;2007;3;2;2;2600.6148
288;20.5;1;0.036353098;6;75.8696;7;1997;4;1;2;2386.2272
213;20.6;1;0.023548476;7;93.3778;4;2009;2;3;3;1314.2892
737;15.85;1;0.069043044;2;218.7166;2;1987;1;3;2;4136.6154
398;20.6;2;0.048010812;7;187.7556;8;1999;2;1;2;3004.0896
369;10.3;2;0.058778429000000014;7;187.853;2;1987;1;3;2;2656.542
1166;17.6;2;0.127412338;11;111.3202;1;1998;3;3;1;337.5606
577;11.35;2;0.044945123;14;101.0016;2;1987;1;3;2;2631.2416
253;10.195;1;0.126579586;4;112.2886;8;1999;2;1;2;2557.3378
661;17.5;1;0.016802225;11;138.518;4;2009;2;3;3;2376.906
1363;11.0;1;0.03786331;9;40.948;2;1987;1;3;2;319.584
9;5.92;2;0.019200003;15;47.7692;7;1997;4;1;2;492.692
1538;18.2;1;0.16334971;9;45.1086;8;1999;2;1;2;669.1289999999998
143;9.395;2;0.109265987;15;42.3112;8;1999;2;1;2;980.0576
955;6.75;2;0.10821852;5;96.3752;5;2004;4;2;2;1342.2528
261;15.7;1;0.122392031;4;133.1942;2;1987;1;3;2;2782.3782
1403;8.39;1;0.20168772;10;162.8868;1;1998;3;3;1;327.5736
1091;9.6;1;0.035651291;14;244.917;6;2002;3;2;2;2916.204
968;11.1;1;0.05983565900000001;7;151.3366;5;2004;4;2;2;3022.732
1433;12.8;1;0.091408076;12;108.9938;4;2009;2;3;3;1071.938
589;12.85;1;0.169405699;6;46.106;3;2007;3;2;2;792.302
962;13.65;1;0.015943701;2;231.9668;6;2002;3;2;2;3225.1352
1476;7.935;1;0.031801103;10;261.591;6;2002;3;2;2;3155.892000000001
45;16.1;1;0.039463564;15;189.9846;1;1998;3;3;1;191.0846
1021;7.645;2;0.06396817760952248;14;41.8112;7;1997;4;1;2;894.8352
323;8.775;1;0.036159635;7;110.7228;1;1998;3;3;1;331.5684
249;10.65;1;0.024020078;7;57.2272;6;2002;3;2;2;1174.4712
505;7.64;2;0.071104408;14;95.012;3;2007;3;2;2;1864.24
503;7.325;1;0.093913607;7;93.2146;3;2007;3;2;2;1733.0774
1340;8.645;1;0.144006886;9;94.741;4;2009;2;3;3;1061.951
1304;8.97;1;0.093159233;10;55.7956;8;1999;2;1;2;1037.3164
817;5.405;2;0.053839714;4;198.6742;4;2009;2;3;3;2388.8904
363;10.195;2;0.017658634;16;240.1538;8;1999;2;1;2;1442.1228
459;6.935;2;0.041282286;14;103.5332;7;1997;4;1;2;1230.3984
56;8.88;1;0.086781204;8;152.2682;7;1997;4;1;2;1829.6184
334;9.3;1;0.089186275;4;145.3786;6;2002;3;2;2;2745.0934
1503;9.0;1;0.019502965;10;169.4474;5;2004;4;2;2;4211.185
1429;21.25;1;0.024650932;10;146.0102;5;2004;4;2;2;2916.204
984;12.35;1;0.026722744;4;59.2246;8;1999;2;1;2;984.7182
882;16.85;2;0.023154399;14;43.9428;7;1997;4;1;2;351.5424
427;14.7;1;0.072284689;7;49.8034;5;2004;4;2;2;631.8442
792;8.63;2;0.028391879;4;173.9422;4;2009;2;3;3;4138.6128
1476;7.935;1;0.031866022;10;261.291;4;2009;2;3;3;2892.901
1552;19.85;1;0.06440905599999999;9;126.7704;5;2004;4;2;2;1752.3856
1082;5.765;1;0.082012293;1;37.5164;7;1997;4;1;2;656.4788
193;17.75;2;0.157075658;5;240.5538;8;1999;2;1;2;3845.6608
1402;8.235;1;0.014459672;9;181.895;7;1997;4;1;2;732.38
419;6.13;1;0.10234983;7;55.0298;8;1999;2;1;2;539.298
874;9.1;1;0.174827835;1;127.2362;4;2009;2;3;3;1635.8706
501;18.7;1;0.104591027;6;121.4072;2;1987;1;3;2;2450.144
973;15.5;2;0.07586884299999999;1;261.7568;8;1999;2;1;2;1845.5976
428;10.695;2;0.086764795;14;156.7972;5;2004;4;2;2;3427.5384
158;6.695;1;0.03408026;6;220.8456;4;2009;2;3;3;5084.0488
1293;16.0;1;0.072655379;10;229.8668;5;2004;4;2;2;4837.7028
482;5.59;2;0.056555715;14;62.6168;2;1987;1;3;2;639.168
1088;11.35;2;0.043402224;7;197.0742;3;2007;3;2;2;2587.9646
216;12.3;2;0.064882207;16;93.8804;4;2009;2;3;3;1470.0864
975;17.75;1;0.034752647000000005;5;248.775;7;1997;4;1;2;3745.125
1444;17.75;1;0.030631323;12;178.56599999999997;4;2009;2;3;3;2516.724
1078;12.35;2;0.038657256;7;110.257;4;2009;2;3;3;1757.7120000000002
212;16.7;2;0.052493162;6;113.9176;8;1999;2;1;2;2519.3872
676;19.35;2;0.06589099799999999;11;167.0816;3;2007;3;2;2;1510.0344
469;15.7;2;0.114565093;4;112.0202;7;1997;4;1;2;337.5606
1043;18.7;1;0.026450779;1;124.902;3;2007;3;2;2;2909.546
340;7.06;2;0.043863865;16;59.5904;2;1987;1;3;2;761.6752
951;11.35;1;0.06396817760952248;14;52.4008;5;2004;4;2;2;809.6128
18;6.96;1;0.077630199;15;90.9146;3;2007;3;2;2;1459.4336
1161;13.15;1;0.043831721;14;184.195;8;1999;2;1;2;2746.425
527;14.5;2;0.214681063;1;102.7332;1;1998;3;3;1;205.0664
1383;7.5;1;0.060649825;9;177.4028;1;1998;3;3;1;354.2056
1526;15.2;1;0.097258937;9;114.8492;6;2002;3;2;2;1506.0396
702;11.6;2;0.009763021;14;226.2404;7;1997;4;1;2;1800.3232
1312;9.0;1;0.032152981000000004;10;102.0016;4;2009;2;3;3;1518.024
979;19.35;2;0.021439694;7;119.7098;2;1987;1;3;2;1325.6078
547;15.2;1;0.153592956;14;228.0352;1;1998;3;3;1;458.0704
1209;20.2;2;0.121231308;14;97.5752;5;2004;4;2;2;1534.0032
413;5.365;2;0.14024028;13;171.0764;7;1997;4;1;2;3263.7516
415;21.2;2;0.06396817760952248;16;173.6738;8;1999;2;1;2;2954.1546
272;11.15;2;0.008296692;5;150.6708;6;2002;3;2;2;2106.5912
892;19.35;2;0.077193256;14;112.7518;3;2007;3;2;2;683.1108
1536;13.5;1;0.055075504;9;33.3874;8;1999;2;1;2;282.2992
720;9.6;2;0.014209811;14;188.1872;5;2004;4;2;2;1701.7848
1179;12.5;2;0.08187986400000001;7;91.7488;8;1999;2;1;2;1358.2320000000002
155;15.85;1;0.078540095;4;36.3506;5;2004;4;2;2;607.2096
868;10.195;2;0.146540889;6;141.7838;2;1987;1;3;2;1685.8056
1006;20.2;2;0.097059596;11;178.6028;3;2007;3;2;2;2302.3364
572;7.96;1;0.028478742;4;161.8894;4;2009;2;3;3;2750.4198
729;20.0;1;0.034340926;1;45.4086;2;1987;1;3;2;981.3892
624;6.425;1;0.063532672;3;133.0626;3;2007;3;2;2;1442.7886
1328;12.1;1;0.080131363;10;170.9106;4;2009;2;3;3;1539.9954
455;11.6;2;0.132111921;6;82.2276;1;1998;3;3;1;243.6828
191;9.395;1;0.103731617;14;236.9932;5;2004;4;2;2;4242.4776
507;17.2;2;0.025309134;4;147.0418;3;2007;3;2;2;2354.2688
744;7.42;2;0.0258457;14;188.9872;4;2009;2;3;3;2458.1336
686;18.25;1;0.054223942;14;142.0154;5;2004;4;2;2;2127.231
1228;17.6;2;0.03928284;14;94.641;8;1999;2;1;2;2799.689000000001
372;6.825;2;0.046824729;4;155.1998;4;2009;2;3;3;2460.7968
262;7.405;1;0.159062948;5;208.9296;2;1987;1;3;2;2700.4848
791;15.7;1;0.07396678599999999;1;250.5724;4;2009;2;3;3;4026.7584
264;15.6;1;0.117574554;6;75.667;3;2007;3;2;2;1301.639
1422;9.6;1;0.049617765;10;44.2086;1;1998;3;3;1;44.6086
868;10.195;2;0.146635206;6;139.0838;5;2004;4;2;2;3652.5788
1283;19.1;1;0.177545624;10;172.4422;8;1999;2;1;2;3621.2862
652;8.895;1;0.072693696;3;175.937;4;2009;2;3;3;529.311
1165;8.945;2;0.146701312;5;262.291;1;1998;3;3;1;1314.955
1026;10.3;1;0.146999264;11;103.7648;3;2007;3;2;2;2804.3496
258;16.0;2;0.173109453;14;155.2972;6;2002;3;2;2;3894.93
1121;6.385;2;0.124410284;14;34.3874;3;2007;3;2;2;388.1614
1314;13.0;1;0.035079516;10;47.9034;2;1987;1;3;2;583.2408
328;20.1;2;0.054763518;6;150.9366;3;2007;3;2;2;3476.1418
511;11.1;1;0.111122936;7;189.2846;4;2009;2;3;3;3630.6074
1415;5.175;1;0.030330202;9;35.4874;2;1987;1;3;2;388.1614
247;11.5;2;0.06396817760952248;5;88.25399999999998;7;1997;4;1;2;1298.31
698;16.75;2;0.008601441;11;73.7038;4;2009;2;3;3;1404.1722
46;17.25;1;0.08426245800000001;15;261.591;2;1987;1;3;2;3418.883
677;5.88;1;0.08644044;6;155.3998;5;2004;4;2;2;2153.1972
366;7.3;1;0.086619573;6;147.6076;3;2007;3;2;2;3251.7672
447;7.075;1;0.058437653;5;143.0128;8;1999;2;1;2;1150.5024
1206;6.365;1;0.06396817760952248;6;59.7536;3;2007;3;2;2;980.0576
1332;9.3;1;0.044652785;10;247.0802;5;2004;4;2;2;1228.401
9;5.92;2;0.019184026;15;50.3692;2;1987;1;3;2;591.2304
1422;9.6;1;0.029638267000000006;10;42.6086;5;2004;4;2;2;133.8258
61;14.15;1;0.042180995;5;52.0982;7;1997;4;1;2;578.5802
106;11.8;1;0.11507174;15;198.2084;2;1987;1;3;2;3769.7596
305;6.765;2;0.087437069;6;106.1306;6;2002;3;2;2;1672.4896
1161;13.15;1;0.073251428;14;181.695;1;1998;3;3;1;549.285
501;18.7;1;0.10527024;6;122.9072;3;2007;3;2;2;490.0288
937;13.3;1;0.063513272;6;149.9708;2;1987;1;3;2;2106.5912
463;9.42;2;0.044151435;6;61.5194;3;2007;3;2;2;866.8716
1242;17.6;1;0.008001018;5;170.4422;7;1997;4;1;2;2759.0752
364;8.235;1;0.0828941;1;149.3076;3;2007;3;2;2;1921.4988
719;13.15;2;0.038011783;14;89.6856;8;1999;2;1;2;703.0848
1478;12.65;1;0.042296724;10;106.3938;6;2002;3;2;2;3751.783
1309;20.7;1;0.02695441;10;73.2354;6;2002;3;2;2;1504.708
228;13.0;1;0.153930108;4;76.7986;6;2002;3;2;2;2648.5524
1227;16.1;1;0.034376537;7;256.1356;6;2002;3;2;2;6358.39
199;16.0;1;0.060971431;16;226.2404;6;2002;3;2;2;4725.8484
981;12.35;1;0.06396817760952248;14;118.9124;2;1987;1;3;2;3199.8348
1202;14.0;1;0.023831558;1;103.1332;4;2009;2;3;3;1948.1308
1441;20.5;1;0.032762495;10;40.0822;5;2004;4;2;2;1257.0304
283;8.3;1;0.035347676;7;38.0506;5;2004;4;2;2;531.3084
1326;19.2;1;0.041291929;10;130.131;8;1999;2;1;2;1038.648
1491;9.1;1;0.08074705900000001;10;46.9718;3;2007;3;2;2;850.8924
944;14.15;1;0.035240817;4;255.5014;2;1987;1;3;2;5355.0294
967;7.93;1;0.005557062;6;122.1414;8;1999;2;1;2;2924.1936
1334;17.1;1;0.06715405299999999;10;114.386;7;1997;4;1;2;1245.046
60;16.2;1;0.019362306;15;154.6972;2;1987;1;3;2;1713.7692
875;6.465;1;0.124506117;4;264.7884;7;1997;4;1;2;3709.8376
807;7.155;2;0.168871496;2;34.3874;4;2009;2;3;3;670.4606
1184;20.6;2;0.030504756;5;212.6244;5;2004;4;2;2;3599.3148
201;20.25;2;0.103142373;4;94.612;4;2009;2;3;3;652.484
835;15.85;1;0.082120687;2;177.437;4;2009;2;3;3;5645.984
1479;9.0;1;0.069487587;9;266.6884;2;1987;1;3;2;3974.826
822;18.7;1;0.037835765;7;111.1886;3;2007;3;2;2;2334.9606
224;20.85;1;0.021312043;7;104.9306;2;1987;1;3;2;2299.6732
1089;18.35;2;0.094218363;7;83.9882;2;1987;1;3;2;1202.4348
664;18.6;1;0.076841095;14;162.2236;5;2004;4;2;2;2900.2248
465;9.8;2;0.063805139;7;117.3492;5;2004;4;2;2;810.9444
776;15.1;2;0.087542757;7;219.8456;8;1999;2;1;2;6189.2768
563;7.09;1;0.00720931;1;48.1034;2;1987;1;3;2;1069.2748
91;9.5;1;0.06396817760952248;8;188.9872;3;2007;3;2;2;1323.6104
222;19.0;2;0.097709541;6;48.6718;4;2009;2;3;3;614.5334
1262;20.5;1;0.143283608;10;37.919;7;1997;4;1;2;183.095
1552;19.85;1;0.064551885;9;125.2704;6;2002;3;2;2;2127.8968
1299;21.1;1;0.029173031;10;145.7786;3;2007;3;2;2;1444.786
614;15.1;2;0.067020992;14;260.3304;2;1987;1;3;2;5424.9384
1295;19.7;1;0.026826919;10;98.7726;2;1987;1;3;2;1859.5794
440;16.2;2;0.01665334;6;97.3726;7;1997;4;1;2;2055.3246
316;18.1;1;0.022395357;7;96.5094;5;2004;4;2;2;1332.9316
276;10.195;1;0.042113173;14;42.5428;4;2009;2;3;3;878.8560000000001
1152;6.55;2;0.034604343;2;157.8288;7;1997;4;1;2;2514.0608
